,RIC,DTSubjectName,DBSTicker,CouponRate,MaturityDate,IssueDate,ISIN,RCSCurrencyLeaf,RCSCountryLeaf,DbTypeDescription,InstrumentTypeDescription,RCSBondGradeLeaf,MaturityStandardYield,MaturityCorpMacDuration,MaturityCorpModDuration,IsCallable,IndustrySubSectorDescription,Price,PricingTradeDate
148,FI4000517818=HE,BNP Paribas Issuance BV,BNPPAI,0.0,2028-03-28,2022-03-14,FI4000517818,Euro,Finland,Corporate,Structured Product,,,,,False,Financial - Other,,
149,FI4000517826=,"Uusikaupunki, Municipality of",UUDKA,0.466,2027-02-08,2022-02-08,FI4000517826,Euro,Finland,Corporate,Bond,,3.052905,0.777778,0.759607,False,Financial - Other,98.018,2026-04-24
150,FI4000517834=,Danske Bank A/S,DANSK,0.0,2028-03-28,2022-03-14,FI4000517834,Euro,Finland,Corporate,Structured Product,,,,,False,Banking,,
151,FI4000518220=,Danske Bank A/S,DANSK,,2028-03-10,2022-03-02,FI4000518220,Euro,Finland,Corporate,Structured Product,,,,,False,Banking,,
152,FI4000518402=HE,BNP Paribas Issuance BV,BNPPAI,0.0,2028-05-22,2022-05-20,FI4000518402,Euro,Finland,Corporate,Structured Product,,,,,False,Financial - Other,,
153,FI4000518410=HE,BNP Paribas Issuance BV,BNPPAI,0.0,2028-05-22,2022-05-20,FI4000518410,Euro,Finland,Corporate,Structured Product,,,,,False,Financial - Other,,
154,FI4000518436=HE,BNP Paribas Issuance BV,BNPPAI,0.0,2028-05-02,2022-04-14,FI4000518436,Euro,Finland,Corporate,Structured Product,,,,,False,Financial - Other,,
155,FI4000518451=,UBS AG (London Branch),UBSGUO,,2028-05-03,2022-04-14,FI4000518451,Euro,Finland,Corporate,Structured Product,,,,,False,Banking,,
156,FI4000518493=,Danske Bank A/S,DANSK,0.0,2028-04-28,2022-04-14,FI4000518493,Euro,Finland,Corporate,Structured Product,,,,,False,Banking,,
157,FI4000518550=LU,Goldman Sachs International,GSILT,0.0,2027-10-12,2022-04-01,FI4000518550,Euro,Finland,Corporate,Structured Product,,,,,False,Financial - Other,,
158,FI4000518683=,Danske Bank A/S,DANSK,0.0,2028-04-15,2022-04-06,FI4000518683,Euro,Finland,Corporate,Structured Product,,,,,False,Banking,,
159,FI4000518790=LU,Goldman Sachs International,GSILT,0.0,2027-10-25,2022-04-19,FI4000518790,Euro,Finland,Corporate,Structured Product,,,,,False,Financial - Other,,
160,FI4000519137=HE,BNP Paribas Issuance BV,BNPPAI,0.0,2027-09-02,2022-05-13,FI4000519137,Euro,Finland,Corporate,Structured Product,,,,,False,Financial - Other,,
161,FI4000519178=,CapMan Oyj,CAPMAN,4.5,2027-04-13,2022-04-13,FI4000519178,Euro,Finland,Corporate,Bond,,3.625687,0.958333,0.926135,False,Financial - Other,100.804,2026-04-24
162,FI4000519194=LU,Goldman Sachs International,GSILT,0.0,2027-11-18,2022-05-09,FI4000519194,Euro,Finland,Corporate,Structured Product,,,,,False,Financial - Other,,
163,FI4000519244=,UBS AG (London Branch),UBSGUO,0.0,2028-05-29,2022-05-13,FI4000519244,Euro,Finland,Corporate,Structured Product,,,,,False,Banking,,
164,FI4000522370=HE,BNP Paribas Issuance BV,BNPPAI,0.0,2028-06-23,2022-06-23,FI4000522370,Euro,Finland,Corporate,Structured Product,,,,,False,Financial - Other,,
165,FI4000522388=HE,BNP Paribas Issuance BV,BNPPAI,0.0,2028-06-23,2022-06-23,FI4000522388,Euro,Finland,Corporate,Structured Product,,,,,False,Financial - Other,,
166,FI4000522784=HE,BNP Paribas Issuance BV,BNPPAI,0.0,2027-10-05,2022-06-15,FI4000522784,Euro,Finland,Corporate,Structured Product,,,,,False,Financial - Other,,
167,FI4000522800=,Morgan Stanley BV,MSARMM,0.0,2028-06-15,2022-06-08,FI4000522800,Euro,Finland,Corporate,Structured Product,,,,,False,Securities,,
168,FI4000522875=,Morgan Stanley BV,MSARMM,0.0,2028-06-15,2022-06-15,FI4000522875,Euro,Finland,Corporate,Structured Product,,,,,False,Securities,,
169,FI4000522974=,Oma Saastopankki Oyj,OMASP,1.5,2026-12-18,2022-05-18,FI4000522974,Euro,Finland,Corporate,Covered Bond (Other),,2.704159,0.638889,0.628002,False,Banking,99.232,2026-04-24
170,FI4000522990=HE,BNP Paribas Issuance BV,BNPPAI,0.0,2028-07-21,2022-07-21,FI4000522990,Euro,Finland,Corporate,Structured Product,,,,,False,Financial - Other,,
171,FI4000523022=,Luotea Oyj,LUOTE,3.375,2028-05-19,2022-05-19,FI4000523022,Euro,Finland,Corporate,Bond,,3.778495,1.96086,1.924847,True,Textiles/Apparel/Shoes,99.212,2026-04-24
172,FI4000523287=,VR-Yhtyma Oyj,VRYHT,2.375,2029-05-30,2022-05-30,FI4000523287,Euro,Finland,Corporate,Bond,,3.453386,2.948628,2.899016,True,Transportation - Other,96.889,2026-04-24
173,FI4000523345.HE,BNPP 07/05/27,BNPPAI,8.7,2027-07-05,2022-06-22,FI4000523345,Euro,Finland,Corporate,Credit Linked Note,,,,,False,Financial - Other,,
174,FI4000523493=,Terveystalo Oyj,TTALO,5.375,2028-06-01,2023-06-01,FI4000523493,Euro,Finland,Corporate,Bond,,4.062827,1.944089,1.905732,True,Financial - Other,102.574,2026-04-24
175,FI4000523527=,Morgan Stanley BV,MSARMM,0.0,2028-07-21,2022-07-14,FI4000523527,Euro,Finland,Corporate,Structured Product,,,,,False,Securities,,
176,FI4000523550=,Huhtamaki Oyj,HUHAV,4.25,2027-06-09,2022-06-09,FI4000523550,Euro,Finland,Corporate,Bond,,3.451162,1.07342,1.055343,True,Containers,100.852,2026-04-24
177,FI4000523659=HE,BNP Paribas Issuance BV,BNPPAI,0.0,2028-07-28,2022-07-14,FI4000523659,Euro,Finland,Corporate,Structured Product,,,,,False,Financial - Other,,
178,FI4000523857=HE,BNP Paribas Issuance BV,BNPPAI,0.0,2028-09-08,2022-09-08,FI4000523857,Euro,Finland,Corporate,Structured Product,,,,,False,Financial - Other,,
179,FI4000527122=,Morgan Stanley BV,MSARMM,0.0,2028-08-23,2022-08-16,FI4000527122,Euro,Finland,Corporate,Structured Product,,,,,False,Securities,,
180,FI4000527262=HE,BNP Paribas Issuance BV,BNPPAI,0.0,2027-07-05,2022-09-02,FI4000527262,Euro,Finland,Corporate,Credit Linked Note,,,,,False,Financial - Other,,
181,FI4000527353=LU,Goldman Sachs International,GSILT,0.0,2028-09-29,2022-09-15,FI4000527353,Euro,Finland,Corporate,Structured Product,,,,,False,Financial - Other,,
182,FI4000527361=LU,Goldman Sachs International,GSILT,,2028-03-29,2022-09-15,FI4000527361,Euro,Finland,Corporate,Structured Product,,,,,False,Financial - Other,,
183,FI4000527379=,Morgan Stanley BV,MSARMM,0.0,2028-09-22,2022-09-15,FI4000527379,Euro,Finland,Corporate,Structured Product,,,,,False,Securities,,
184,FI4000527387=,Morgan Stanley BV,MSARMM,0.0,2028-09-22,2022-09-15,FI4000527387,Euro,Finland,Corporate,Structured Product,,,,,False,Securities,,
185,FI4000527395=,Morgan Stanley BV,MSARMM,0.0,2028-09-22,2022-09-15,FI4000527395,Euro,Finland,Corporate,Structured Product,,,,,False,Securities,,
186,FI4000527577.HE,BNPP 07/05/27,BNPPAI,0.0,2027-07-05,2022-09-16,FI4000527577,Euro,Finland,Corporate,Credit Linked Note,,,,,False,Financial - Other,,
187,FI4000530712.HE,BNPP 07/05/27,BNPPAI,7.18,2027-07-05,2022-07-04,FI4000523071,Euro,Finland,Corporate,Credit Linked Note,,,,,False,Financial - Other,,
188,FI4000530746=,UBS AG (London Branch),UBSGUO,0.0,2028-10-30,2022-10-14,FI4000530746,Euro,Finland,Corporate,Structured Product,,,,,False,Banking,,
189,FI4000530787=LU,Goldman Sachs International,GSILT,0.0,2028-05-03,2022-10-14,FI4000530787,Euro,Finland,Corporate,Structured Product,,,,,False,Financial - Other,,
190,FI4000530803=,Morgan Stanley BV,MSARMM,0.0,2028-10-23,2022-10-14,FI4000530803,Euro,Finland,Corporate,Structured Product,,,,,False,Securities,,
191,FI4000530811=,Morgan Stanley BV,MSARMM,0.0,2028-10-02,2022-09-29,FI4000530811,Euro,Finland,Corporate,Structured Product,,,,,False,Securities,,
192,FI4000530910=HE,BNP Paribas Issuance BV,BNPPAI,0.0,2028-12-01,2022-12-01,FI4000530910,Euro,Finland,Corporate,Credit Linked Note,,,,,False,Financial - Other,,
193,FI4000530936=HE,BNP Paribas Issuance BV,BNPPAI,0.0,2028-12-01,2022-12-01,FI4000530936,Euro,Finland,Corporate,Credit Linked Note,,,,,False,Financial - Other,,
194,FI4000530951=,Morgan Stanley BV,MSARMM,0.0,2028-10-19,2022-10-12,FI4000530951,Euro,Finland,Corporate,Structured Product,,,,,False,Securities,,
195,FI4000531066=,UBS AG (London Branch),UBSGUO,0.0,2027-10-21,2022-10-14,FI4000531066,Euro,Finland,Corporate,Structured Product,,,,,False,Banking,,
196,FI4000532338=,Morgan Stanley BV,MSARMM,0.0,2028-10-17,2022-10-14,FI4000532338,Euro,Finland,Corporate,Structured Product,,,,,False,Securities,,
197,FI4000532593.HE,BNPP 01/06/28,BNPPAI,0.0,2028-01-06,2022-11-14,FI4000532593,Euro,Finland,Corporate,Credit Linked Note,,,,,False,Financial - Other,,
198,FI4000532619.HE,BNPP 01/06/28,BNPPAI,0.0,2028-01-06,2022-11-14,FI4000532619,Euro,Finland,Corporate,Credit Linked Note,,,,,False,Financial - Other,,
199,FI4000532742=,Morgan Stanley BV,MSARMM,0.0,2028-11-16,2022-11-14,FI4000532742,Euro,Finland,Corporate,Structured Product,,,,,False,Securities,,
200,FI4000532767=,Morgan Stanley BV,MSARMM,0.0,2028-11-16,2022-11-14,FI4000532767,Euro,Finland,Corporate,Structured Product,,,,,False,Securities,,
201,FI4000532775=,Barclays Bank PLC,BARCR,0.0,2028-05-16,2022-11-16,FI4000532775,Euro,Finland,Corporate,Structured Product,,-13.736501,2.05,2.207193,False,Banking,135.38,2026-04-24
202,FI4000532783=HE,BNP Paribas Issuance BV,BNPPAI,0.0,2028-01-06,2022-11-10,FI4000532783,Euro,Finland,Corporate,Credit Linked Note,,,,,False,Financial - Other,,
203,FI4000533088=HE,BNP Paribas Issuance BV,BNPPAI,0.0,2029-01-12,2023-01-12,FI4000533088,Euro,Finland,Corporate,Credit Linked Note,,,,,False,Financial - Other,,
204,FI4000533096.HE,BNPP 12/27/28,BNPPAI,0.0,2028-12-27,2022-12-15,FI4000536222,Euro,Finland,Corporate,Structured Product,,,,,False,Financial - Other,,
205,FI4000536123=BPGL,BNPP 01/07/28,BNPPAI,0.0,2028-01-07,2022-12-15,FI4000536123,Euro,Finland,Corporate,Credit Linked Note,,,,,False,Financial - Other,,
206,FI4000536131=BPGL,BNPP 01/07/28,BNPPAI,0.0,2028-01-07,2022-12-15,FI4000536131,Euro,Finland,Corporate,Credit Linked Note,,,,,False,Financial - Other,,
207,FI4000536206=,Barclays Bank PLC,BARCR,0.0,2028-06-16,2022-12-16,FI4000536206,Euro,Finland,Corporate,Structured Product,,,,,False,Banking,,
208,FI4000541263=,Natixis Structured Issuance SA,CNATSI,0.0,2027-12-15,2022-12-15,FI4000541263,Euro,Finland,Corporate,Structured Product,,,,,False,Financial - Other,,
209,FI4000541297=,Morgan Stanley BV,MSARMM,0.0,2028-12-18,2022-12-16,FI4000541297,Euro,Finland,Corporate,Structured Product,,,,,False,Securities,,
210,FI4000541461=,Suomen Hypoteekkiyhdistys,SUHYP,3.25,2027-11-15,2022-11-15,FI4000541461,Euro,Finland,Corporate,Covered Bond (Other),,2.982339,1.515822,1.493662,False,Real Estate Investment Trust,100.388,2026-04-24
211,FI4000541628=HE,BNP Paribas Issuance BV,BNPPAI,0.0,2028-01-07,2022-12-29,FI4000541628,Euro,Finland,Corporate,Credit Linked Note,,,,,False,Financial - Other,,
212,FI4000541743=,Barclays Bank PLC,BARCR,0.0,2028-07-19,2023-01-19,FI4000541743,Euro,Finland,Corporate,Structured Product,,,,,False,Banking,,
213,FI4000546189=HE,BNP Paribas Issuance BV,BNPPAI,0.0,2028-01-06,2023-02-13,FI4000546189,Euro,Finland,Corporate,Credit Linked Note,,,,,False,Financial - Other,,
214,FI4000546197=BPGL,BNPP 01/07/28,BNPPAI,0.0,2028-01-07,2023-02-17,FI4000546197,Euro,Finland,Corporate,Credit Linked Note,,,,,False,Financial - Other,,
215,FI4000546239=,Barclays Bank PLC,BARCR,0.0,2028-08-17,2023-02-17,FI4000546239,Euro,Finland,Corporate,Structured Product,,,,,False,Banking,,
216,FI4000546247=HE,BNP Paribas Issuance BV,BNPPAI,0.0,2029-02-26,2023-02-17,FI4000546247,Euro,Finland,Corporate,Structured Product,,,,,False,Financial - Other,,
217,FI4000546619=MFID,SG Issuer SA,SOGNSI,0.0,2029-03-26,2023-03-17,FI4000546619,Euro,Finland,Corporate,Structured Product,,,,,False,Financial - Other,,
218,FI4000546627=,Morgan Stanley BV,MSARMM,0.0,2029-03-16,2023-03-16,FI4000546627,Euro,Finland,Corporate,Structured Product,,,,,False,Securities,,
219,FI4000546833=,Barclays Bank PLC,BARCR,0.0,2028-09-16,2023-03-16,FI4000546833,Euro,Finland,Corporate,Structured Product,,,,,False,Banking,,
220,FI4000546866.HE,BNPP 03/23/29,BNPPAI,0.0,2029-03-23,2023-03-16,FI4000546866,Euro,Finland,Corporate,Structured Product,,,,,False,Financial - Other,,
221,FI4000549035=,Oma Saastopankki Oyj,OMASP,3.125,2028-06-15,2023-02-15,FI4000549035,Euro,Finland,Corporate,Covered Bond (Other),,3.112947,2.040579,2.009527,False,Banking,100.019,2026-04-24
222,FI4000549241=HE,BNP Paribas Issuance BV,BNPPAI,0.0,2029-04-19,2023-04-13,FI4000549241,Euro,Finland,Corporate,Structured Product,,,,,False,Financial - Other,,
223,FI4000549266=MFID,SG Issuer SA,SOGNSI,0.0,2029-04-03,2023-03-23,FI4000549266,Euro,Finland,Corporate,Structured Product,,,,,False,Financial - Other,,
224,FI4000549308=,Morgan Stanley BV,MSARMM,0.0,2029-04-05,2023-04-03,FI4000549308,Euro,Finland,Corporate,Structured Product,,,,,False,Securities,,
225,FI4000549365=LU,SG Issuer SA,SOGNSI,0.0,2029-04-25,2023-04-18,FI4000549365,Euro,Finland,Corporate,Structured Product,,,,,False,Financial - Other,,
226,FI4000549381=LU,Natixis Structured Issuance SA,CNATSI,0.0,,2023-04-17,FI4000549381,Euro,Finland,Corporate,Structured Product,,,,,False,Financial - Other,,
227,FI4000549415=,Morgan Stanley BV,MSARMM,0.0,2029-04-13,2023-04-17,FI4000549415,Euro,Finland,Corporate,Structured Product,,,,,False,Securities,,
228,FI4000549423=,Barclays Bank PLC,BARCR,0.0,2028-10-17,2023-04-17,FI4000549423,Euro,Finland,Corporate,Structured Product,,,,,False,Banking,,
229,FI4000549605=,Suomen Hypoteekkiyhdistys,SUHYP,3.625,2028-09-15,2023-03-15,FI4000549605,Euro,Finland,Corporate,Covered Bond (Other),,3.000271,2.277808,2.244344,False,Real Estate Investment Trust,101.404,2026-04-24
230,FI4000549647=,Natixis Structured Issuance SA,CNATSI,0.0,2028-10-16,2023-04-17,FI4000549647,Euro,Finland,Corporate,Structured Product,,,,,False,Financial - Other,,
231,FI4000549654=,Barclays Bank PLC,BARCR,0.0,2029-04-13,2023-04-13,FI4000549654,Euro,Finland,Corporate,Structured Product,,-3.232814,2.958333,3.007344,False,Banking,110.21,2026-04-24
232,FI4000549662=BPGL,BNP Paribas Issuance BV,BNPPAI,0.0,2028-07-05,2023-04-17,FI4000549662,Euro,Finland,Corporate,Certificate,,,,,False,Financial - Other,,
233,FI4000549704=,Morgan Stanley BV,MSARMM,0.0,2029-04-18,2023-04-18,FI4000549704,Euro,Finland,Corporate,Structured Product,,,,,False,Securities,,
234,FI4000549738.HE,BNP Paribas Issuance BV,BNPPAI,0.0,2028-06-07,2023-05-16,FI4000549738,Euro,Finland,Corporate,Structured Product,,,,,False,Financial - Other,,
235,FI4000549779=,Morgan Stanley BV,MSARMM,0.0,2028-11-16,2023-05-16,FI4000549779,Euro,Finland,Corporate,Structured Product,,,,,False,Securities,,
236,FI4000549795=HE,BNP Paribas Issuance BV,BNPPAI,0.0,2028-07-04,2023-05-02,FI4000549795,Euro,Finland,Corporate,Credit Linked Note,,,,,False,Financial - Other,,
237,FI4000549852=,Barclays Bank PLC,BARCR,0.0,2028-11-16,2023-05-16,FI4000549852,Euro,Finland,Corporate,Structured Product,,,,,False,Banking,,
238,FI4000549860=,Natixis Structured Issuance SA,CNATSI,0.0,2028-11-24,2023-05-17,FI4000549860,Euro,Finland,Corporate,Structured Product,,,,,False,Financial - Other,,
239,FI4000549910=BPGL,BNPP 07/04/28,BNPPAI,0.0,2028-07-04,2023-05-16,FI4000549910,Euro,Finland,Corporate,Credit Linked Note,,,,,False,Financial - Other,,
240,FI4000549951=LU,SG Issuer SA,SOGNSI,0.0,2029-05-23,2023-05-16,FI4000549951,Euro,Finland,Corporate,Structured Product,,,,,False,Financial - Other,,
241,FI4000549969=,Barclays Bank PLC,BARCR,0.0,2029-05-09,2023-05-09,FI4000549969,Euro,Finland,Corporate,Structured Product,,,,,False,Banking,,
242,FI4000550058=,Barclays Bank PLC,BARCR,0.0,2029-05-17,2023-05-17,FI4000550058,Euro,Finland,Corporate,Structured Product,,-2.780533,3.052778,3.096126,False,Banking,108.99,2026-04-24
243,FI4000550371=,POP Asuntoluottopankki Oyj,POPPKA,3.625,2028-04-26,2023-04-26,FI4000550371,Euro,Finland,Corporate,Covered Bond (Other),,2.930199,1.959689,1.931592,False,Mortgage Banking,101.327,2026-04-24
244,FI4000550439=BPGL,BNP Paribas Issuance BV,BNPPAI,0.0,2028-07-04,2023-06-16,FI4000550439,Euro,Finland,Corporate,Structured Product,,,,,False,Financial - Other,,
245,FI4000550454=,Natixis Structured Issuance SA,CNATSI,0.0,2028-12-20,2023-06-16,FI4000550454,Euro,Finland,Corporate,Structured Product,,,,,False,Financial - Other,,
246,FI4000550462=,Barclays Bank PLC,BARCR,0.0,2029-05-25,2023-05-25,FI4000550462,Euro,Finland,Corporate,Structured Product,,,,,False,Banking,,
247,FI4000552484=,Barclays Bank PLC,BARCR,0.0,2029-06-04,2023-06-02,FI4000552484,Euro,Finland,Corporate,Structured Product,,,,,False,Banking,,
248,FI4000552559=,Morgan Stanley BV,MSARMM,0.0,2028-12-18,2023-06-16,FI4000552559,Euro,Finland,Corporate,Structured Product,,,,,False,Securities,,
249,FI4000552856=,Barclays Bank PLC,BARCR,0.0,2029-06-11,2023-06-09,FI4000552856,Euro,Finland,Corporate,Structured Product,,,,,False,Banking,,
250,FI4000552898=,Morgan Stanley BV,MSARMM,0.0,2029-06-18,2023-06-16,FI4000552898,Euro,Finland,Corporate,Structured Product,,,,,False,Securities,,
251,FI4000552922=,Barclays Bank PLC,BARCR,0.0,2029-06-15,2023-06-15,FI4000552922,Euro,Finland,Corporate,Structured Product,,,,,False,Banking,,
252,FI4000552971=HE,BNP Paribas Issuance BV,BNPPAI,0.0,2028-07-04,2023-06-26,FI4000552971,Euro,Finland,Corporate,Structured Product,,,,,False,Financial - Other,,
253,FI4000556014=BPGL,BNP Paribas Issuance BV,BNPPAI,0.0,2028-07-07,2023-07-06,FI4000556014,Euro,Finland,Corporate,Credit Linked Note,,,,,False,Financial - Other,,
254,FI4000556154=,Lamor Corporation Oyj,LAMOR,10.0,2026-08-24,2023-08-24,FI4000556154,Euro,Finland,Corporate,Bond,,,,,False,Service - Other,,
255,FI4000556261=,Morgan Stanley BV,MSARMM,0.0,2029-07-06,2023-07-05,FI4000556261,Euro,Finland,Corporate,Structured Product,,,,,False,Securities,,
256,FI4000556311=,Natixis Structured Issuance SA,CNATSI,0.0,2029-07-10,2023-07-06,FI4000556311,Euro,Finland,Corporate,Structured Product,,,,,False,Financial - Other,,
257,FI4000556329=MFID,SG Issuer SA,SOGNSI,0.0,2029-07-13,2023-07-06,FI4000556329,Euro,Finland,Corporate,Strip - Fungible - Interest and/or Principal,,,,,False,Financial - Other,,
258,FI4000556410=HE,BNP Paribas Issuance BV,BNPPAI,0.0,2029-08-27,2023-08-25,FI4000556410,Euro,Finland,Corporate,Structured Product,,,,,False,Financial - Other,,
259,FI4000556444=,Nokian Renkaat Oyj,TYRES,5.125,2028-06-14,2023-06-14,FI4000556444,Euro,Finland,Corporate,Bond,,4.577034,1.985044,1.941096,True,Vehicle Parts,101.075,2026-04-24
260,FI4000556477=HE,BNP Paribas Issuance BV,BNPPAI,0.0,2029-08-27,2023-08-25,FI4000556477,Euro,Finland,Corporate,Structured Product,,,,,False,Financial - Other,,
261,FI4000556907=HE,BNP Paribas Issuance BV,BNPPAI,0.0,2028-07-04,2023-07-25,FI4000556907,Euro,Finland,Corporate,Structured Product,,,,,False,Financial - Other,,
262,FI4000556998=,Natixis Structured Issuance SA,CNATSI,0.0,2029-06-25,2023-07-06,FI4000556998,Euro,Finland,Corporate,Structured Product,,,,,False,Financial - Other,,
263,FI4000557111=,Morgan Stanley BV,MSARMM,0.0,2029-08-24,2023-08-24,FI4000557111,Euro,Finland,Corporate,Structured Product,,,,,False,Securities,,
264,FI4000557145=,Natixis Structured Issuance SA,CNATSI,0.0,2029-08-29,2023-08-25,FI4000557145,Euro,Finland,Corporate,Structured Product,,,,,False,Financial - Other,,
265,FI4000557152=,Natixis Structured Issuance SA,CNATSI,0.0,2029-08-29,2023-08-25,FI4000557152,Euro,Finland,Corporate,Structured Product,,,,,False,Financial - Other,,
266,FI4000557244=,Tornator Oyj,TONOR,5.188,2035-07-17,2023-07-17,FI4000557244,Euro,Finland,Corporate,Bond,,4.918005,7.291218,7.118286,True,Industrials - Other,101.942,2026-04-24
267,FI4000557376=HE,BNP Paribas Issuance BV,BNPPAI,0.0,2029-10-08,2023-10-06,FI4000557376,Euro,Finland,Corporate,Structured Product,,,,,False,Financial - Other,,
268,FI4000557384=HE,BNP Paribas Issuance BV,BNPPAI,0.0,2029-10-08,2023-10-06,FI4000557384,Euro,Finland,Corporate,Structured Product,,,,,False,Financial - Other,,
269,FI4000557590=BPGL,BNP Paribas Issuance BV,BNPPAI,0.0,2028-07-04,2023-10-03,FI4000557590,Euro,Finland,Corporate,Credit Linked Note,,,,,False,Financial - Other,,
270,FI4000560990=,S Bank Ltd,SPNKI,3.75,2028-09-26,2023-09-26,FI4000560990,Euro,Finland,Corporate,Covered Bond (Other),,3.042147,2.305122,2.270801,False,Banking,101.61,2026-04-24
271,FI4000561386=BPGL,BNP Paribas Issuance BV,BNPPAI,0.0,2029-01-08,2023-11-13,FI4000561386,Euro,Finland,Corporate,Credit Linked Note,,,,,False,Financial - Other,,
272,FI4000561725=HE,BNP Paribas Issuance BV,BNPPAI,0.0,2029-12-31,2023-12-29,FI4000561725,Euro,Finland,Corporate,Credit Linked Note,,,,,False,Financial - Other,,
273,FI4000561733=BPGL,BNP Paribas Issuance BV,BNPPAI,0.0,2029-01-08,2023-12-27,FI4000561733,Euro,Finland,Corporate,Credit Linked Note,,,,,False,Financial - Other,,
274,FI4000561931=,Tornator Oyj,TONOR,4.972,2031-11-08,2023-11-08,FI4000561931,Euro,Finland,Corporate,Bond,,3.78257,4.883537,4.793648,True,Industrials - Other,105.815,2026-04-24
275,FI4000561949=,Fiskars Oyj Abp,FSKRS,5.125,2028-11-16,2023-11-16,FI4000561949,Euro,Finland,Corporate,Bond,,4.672498,2.407057,2.352642,False,Consumer Products,101.037,2026-04-24
276,FI4000561956=BPGL,BNP Paribas Issuance BV,BNPPAI,0.0,2029-01-08,2023-12-12,FI4000561956,Euro,Finland,Corporate,Credit Linked Note,,,,,False,Financial - Other,,
277,FI4000562095=,Oma Saastopankki Oyj,OMASP,3.5,2029-01-15,2023-11-15,FI4000562095,Euro,Finland,Corporate,Covered Bond (Other),,2.990036,2.614353,2.576066,False,Banking,101.302,2026-04-24
278,FI4000562202=,Huhtamaki Oyj,HUHAV,5.125,2028-11-24,2023-11-24,FI4000562202,Euro,Finland,Corporate,Bond,,3.61437,2.431494,2.388654,True,Containers,103.63,2026-04-24
279,FI4000562301=,S Bank Ltd,SPNKI,4.324,2026-11-23,2023-11-23,FI4000562301,Euro,Finland,Corporate,Bond,,2.407662,0.56144,0.075,False,Banking,101.197,2026-04-24
280,FI4000562442=HE,BNP Paribas Issuance BV,BNPPAI,0.0,2029-01-08,2023-12-28,FI4000562442,Euro,Finland,Corporate,Credit Linked Note,,,,,False,Financial - Other,,
281,FI4000565635=,Teollisen yhteistyon rahasto Oy,TOYIS,3.5,2033-12-13,2023-12-13,FI4000565635,Euro,Finland,Corporate,Bond,,3.563658,6.737199,6.620229,True,Financial - Other,99.567,2026-04-24
282,FI4000566187=HE,BNP Paribas Issuance BV,BNPPAI,0.0,2029-01-08,2024-02-12,FI4000566187,Euro,Finland,Corporate,Credit Linked Note,,,,,False,Financial - Other,,
283,FI4000566351=,Alandsbanken Abp,ALBAV,3.0,2027-07-22,2024-01-22,FI4000566351,Euro,Finland,Corporate,Covered Bond (Other),Investment Grade,3.031009,1.204199,1.186361,False,Banking,99.955,2026-04-24
284,FI4000566567=,Nortal AS,PLKIAO,5.17,2029-02-09,2024-02-09,FI4000566567,Euro,Finland,Corporate,Bond,,5.495108,2.571673,0.036111,True,Information/Data Technology,99.758,2026-04-24
285,FI4000566765=BNPP,BNP Paribas Issuance BV,BNPPAI,0.0,2030-05-02,2024-05-02,FI4000566765,Euro,Finland,Corporate,Structured Product,,,,,False,Financial - Other,,
286,FI4000566773=BNPP,BNP Paribas Issuance BV,BNPPAI,0.0,2030-05-02,2024-05-02,FI4000566773,Euro,Finland,Corporate,Structured Product,,,,,False,Financial - Other,,
287,FI4000566948=,Boreo Oyj,BOREO,10.75,,2024-03-21,FI4000566948,Euro,Finland,Corporate,Bond,,,,,True,Electronics,,
288,FI4000566997=,Aalto korkeakoulusaatio Sr,AALTK,4.125,2044-04-12,2024-04-12,FI4000566997,Euro,Finland,Corporate,Bond,,5.007912,12.690494,12.384173,True,Service - Other,89.697,2026-04-24
289,FI4000567094=,Valmet Corp,VALMT,4.0,2029-03-13,2024-03-13,FI4000567094,Euro,Finland,Corporate,Bond,,3.785407,2.761464,2.710655,True,Industrials - Other,100.566,2026-04-24
290,FI4000567102=,S Bank Ltd,SPNKI,4.875,2028-03-08,2024-03-08,FI4000567102,Euro,Finland,Corporate,Bond,,3.775508,1.814772,0.861111,True,Banking,101.218,2026-04-24
291,FI4000567144=,Aalto korkeakoulusaatio Sr,AALTK,4.0,2039-04-12,2024-04-12,FI4000567144,Euro,Finland,Corporate,Bond,,4.551741,10.255932,10.030185,True,Service - Other,94.684,2026-04-24
292,FI4000570262=,YIT,YIT,8.0,2029-03-19,2024-03-19,FI4000570262,Euro,Finland,Corporate,Bond,,,,,False,Building Products,,
293,FI4000570684=,Suomen Hypoteekkiyhdistys,SUHYP,3.125,2029-04-10,2024-04-10,FI4000570684,Euro,Finland,Corporate,Covered Bond (Other),,3.157327,2.859963,2.815846,False,Real Estate Investment Trust,99.908,2026-04-24
294,FI4000570841=,S Bank Ltd,SPNKI,3.0,2030-04-16,2024-04-16,FI4000570841,Euro,Finland,Corporate,Covered Bond (Other),,3.131783,3.794799,3.73673,False,Banking,99.514,2026-04-24
295,FI4000570908=,Pohjolan Voima Oyj,POHVO,4.75,2031-06-05,2024-06-05,FI4000570908,Euro,Finland,Corporate,Bond,,3.906596,4.478162,4.393148,True,Utility - Other,103.827,2026-04-24
296,FI4000570916=HE,BNP Paribas Issuance BV,BNPPAI,,2029-07-04,2024-05-16,FI4000570916,Euro,Finland,Corporate,Credit Linked Note,,,,,False,Financial - Other,,
